transaction_id,card_id,transaction_date,station_country_code,product_type,volume,net_amount_local,vat_amount_local,gross_amount_local,exchange_rate_eur
106064,2415,2/6/2026,DK,PETROL,22.44,130.81,30.09,160.90,0.5
106065,2416,1/19/2026,SE,LPG,31.2,176.82,40.67,217.49,0.5
106066,2417,2/16/2026,NO,ADBLUE,282.75,1454.38,334.51,1788.89,0.5
106067,2418,4/2/2026,FI,DIESEL,181.24,1030.51,237.02,1267.53,1
106068,2419,4/12/2026,EE,ADBLUE,53.4,247.61,56.95,304.56,1
106069,2420,3/25/2026,LV,LPG,306.33,1285,295.55,1580.55,1
106071,2422,2/27/2026,RO,DIESEL,286.71,1409.26,324.13,1733.39,0.5
106072,2423,3/22/2026,BG,PETROL,180.72,726.68,167.14,893.82,0.5
106073,2424,2/1/2026,SI,PETROL,57.62,313,71.99,384.99,1
106074,2425,2/12/2026,HR,DIESEL,42.32,227.47,52.32,279.79,1
106075,2426,3/27/2026,PL,LPG,313.19,1734.53,398.94,2133.47,0.232812
106076,2427,3/9/2026,DE,ADBLUE,213.05,934.85,215.02,1149.87,1
106077,2428,4/4/2026,CZ,ADBLUE,297.08,1273.34,292.87,1566.21,0.038236
106078,2429,3/11/2026,CH,PETROL,300.7,1554.48,357.53,1912.01,1.076569
106079,2430,2/11/2026,SK,LPG,223.52,1258.87,289.54,1548.41,1
106080,2431,3/17/2026,HU,LPG,298.51,1555.21,357.7,1912.91,0.002476
106081,2432,4/7/2026,AT,LPG,106.32,473.34,108.87,582.21,1
106082,2433,3/28/2026,FR,PETROL,262.46,1142.63,262.8,1405.43,1
106083,2434,3/6/2026,BE,DIESEL,220.68,971.36,223.41,1194.77,1
106084,2435,1/19/2026,NL,PETROL,203.92,1122.77,258.24,1381.01,1
106085,2436,3/1/2026,ES,PETROL,234.01,1064.28,244.78,1309.06,1
106086,2437,2/8/2026,PT,LPG,401.95,1989.5,457.59,2447.09,1
106087,2438,1/23/2026,IT,DIESEL,348.31,1613.83,371.18,1985.01,1
106088,2439,1/17/2026,GR,PETROL,250.25,1131.19,260.17,1391.36,1
106089,2440,4/10/2026,DK,DIESEL,27.34,112.41,25.85,138.26,0.5
106091,2442,2/5/2026,NO,ADBLUE,88.91,500.64,115.15,615.79,0.5
106092,2443,3/30/2026,FI,DIESEL,21.26,120.45,27.7,148.15,1
106093,2444,3/4/2026,EE,PETROL,255.69,1216.83,279.87,1496.70,1
106094,2445,2/10/2026,LV,PETROL,47.58,252.29,58.03,310.32,1
106095,2446,3/18/2026,LT,LPG,176.91,747.56,171.94,919.50,1
106096,2447,1/29/2026,RO,DIESEL,179.59,995.79,229.03,1224.82,0.5
106097,2448,3/30/2026,BG,PETROL,262.68,1349.96,310.49,1660.45,0.5
106098,2449,3/31/2026,SI,ADBLUE,405.11,2341.67,538.58,2880.25,1
106099,2450,2/8/2026,HR,ADBLUE,325.01,1752.82,403.15,2155.97,1
106100,2451,2/20/2026,PL,DIESEL,23.22,95.62,21.99,117.61,0.230557
106101,2452,2/10/2026,DE,LPG,160.23,833.4,191.68,1025.08,1
106102,2453,2/7/2026,CZ,PETROL,405.7,1919.04,441.38,2360.42,0.039331
106103,2454,3/9/2026,CH,LPG,379.55,1859.33,427.65,2286.98,1.086278
106104,2455,1/18/2026,SK,ADBLUE,259.74,1493.49,343.5,1836.99,1
106105,2456,1/28/2026,HU,PETROL,171.51,773.35,177.87,951.22,0.002403
106106,2457,3/19/2026,AT,PETROL,302.79,1558.46,358.45,1916.91,1
106107,2458,1/31/2026,FR,PETROL,358.11,1584.58,364.45,1949.03,1
106108,2459,3/6/2026,BE,ADBLUE,287.99,1216.07,279.7,1495.77,1
106109,2460,2/27/2026,NL,DIESEL,401.2,1660.11,381.83,2041.94,1
106111,2462,3/4/2026,PT,ADBLUE,50.52,301.44,69.33,370.77,1
106112,2463,3/6/2026,IT,LPG,32.11,152.84,35.15,187.99,1
106113,2464,2/24/2026,GR,DIESEL,75.65,353.48,81.3,434.78,1
106114,2465,1/19/2026,DK,PETROL,218.86,1124.45,258.62,1383.07,0.5
106115,2466,3/5/2026,SE,ADBLUE,21.81,117.68,27.07,144.75,0.5
106116,2467,1/20/2026,NO,LPG,197.67,975.92,224.46,1200.38,0.5
106117,2468,2/13/2026,FI,LPG,177.09,725.39,166.84,892.23,1
106118,2469,3/20/2026,EE,DIESEL,228.47,1061.01,244.03,1305.04,1
106119,2470,3/20/2026,LV,DIESEL,318.11,1732.23,398.41,2130.64,1
106120,2471,2/21/2026,LT,ADBLUE,217.78,905.93,208.36,1114.29,1
106121,2472,4/2/2026,RO,DIESEL,188.56,996.3,229.15,1225.45,0.5
106122,2473,3/9/2026,BG,LPG,279.63,1387.61,319.15,1706.76,0.5
106123,2474,2/24/2026,SI,LPG,151.92,728.84,167.63,896.47,1
106124,2475,2/22/2026,HR,ADBLUE,63.89,287.19,66.05,353.24,1
106125,2476,4/2/2026,PL,ADBLUE,104.84,453.57,104.32,557.89,0.238582
106126,2477,2/10/2026,DE,DIESEL,142.98,681.85,156.83,838.68,1
106127,2478,4/5/2026,CZ,DIESEL,106.93,451.62,103.87,555.49,0.041372
106128,2479,2/23/2026,CH,DIESEL,401.09,2020.83,464.79,2485.62,1.080817
106129,2480,3/26/2026,SK,LPG,248.54,1043.9,240.1,1284.00,1
106131,2482,3/15/2026,AT,LPG,208.09,1223.88,281.49,1505.37,1
106132,2483,2/25/2026,FR,ADBLUE,284.04,1220.42,280.7,1501.12,1
106133,2484,2/9/2026,BE,LPG,313.42,1595.33,366.93,1962.26,1
106134,2485,3/10/2026,NL,DIESEL,102.32,444.7,102.28,546.98,1
106135,2486,2/25/2026,ES,ADBLUE,338.69,1751.06,402.74,2153.80,1
106136,2487,1/28/2026,PT,PETROL,291.58,1227.54,282.33,1509.87,1
106137,2488,3/29/2026,IT,DIESEL,146.22,729.08,167.69,896.77,1
106138,2489,2/25/2026,GR,ADBLUE,274.92,1256.43,288.98,1545.41,1
106139,2490,1/17/2026,DK,DIESEL,270.58,1410.66,324.45,1735.11,0.5
106140,2491,3/17/2026,SE,LPG,307.44,1248.6,287.18,1535.78,0.5
106141,2492,4/3/2026,NO,DIESEL,142.9,648.96,149.26,798.22,0.5
106142,2493,3/7/2026,FI,LPG,297.5,1482.06,340.87,1822.93,1
106143,2494,2/3/2026,EE,ADBLUE,113.09,525.93,120.96,646.89,1
106144,2495,3/5/2026,LV,DIESEL,408.52,2346.81,539.77,2886.58,1
106145,2496,4/14/2026,LT,PETROL,333.41,1474.83,339.21,1814.04,1
106146,2497,3/3/2026,RO,DIESEL,153.74,644.15,148.15,792.30,0.5
106147,2498,1/29/2026,BG,DIESEL,279.36,1562.34,359.34,1921.68,0.5
106148,2499,1/29/2026,SI,PETROL,351.26,1501.14,345.26,1846.40,1
106149,2500,3/26/2026,HR,DIESEL,22.14,108.08,24.86,132.94,1
106151,2002,3/8/2026,DE,DIESEL,149.9,620.18,142.64,762.82,1
106152,2003,3/3/2026,CZ,LPG,119.77,630.76,145.07,775.83,0.039972
106153,2004,4/7/2026,CH,DIESEL,136.44,761.88,175.23,937.11,1.067159
106154,2005,1/19/2026,SK,DIESEL,379.08,1569.44,360.97,1930.41,1
106155,2006,4/7/2026,HU,ADBLUE,256.32,1215.96,279.67,1495.63,0.002466
106156,2007,2/1/2026,AT,PETROL,324.43,1638.47,376.85,2015.32,1
106157,2008,1/29/2026,FR,DIESEL,138,715.68,164.61,880.29,1
106158,2009,3/11/2026,BE,DIESEL,349.52,2054.54,472.54,2527.08,1
106159,2010,1/25/2026,NL,DIESEL,23.81,120.92,27.81,148.73,1
106160,2011,3/26/2026,ES,LPG,52.8,228.48,52.55,281.03,1
106161,2012,3/7/2026,PT,LPG,229.58,1359.13,312.6,1671.73,1
106162,2013,2/25/2026,IT,PETROL,147.94,683.32,157.16,840.48,1
106163,2014,1/27/2026,GR,DIESEL,216.98,880.84,202.59,1083.43,1
106164,2015,1/31/2026,DK,DIESEL,224.81,1279.06,294.18,1573.24,0.5
106165,2016,4/1/2026,SE,ADBLUE,248.77,1457.67,335.26,1792.93,0.5
106166,2017,1/19/2026,NO,DIESEL,313.77,1472.62,338.7,1811.32,0.5
106167,2018,3/13/2026,FI,LPG,68.02,340.64,78.35,418.99,1
106168,2019,3/12/2026,EE,LPG,64.57,328.81,75.63,404.44,1
106169,2020,3/13/2026,LV,PETROL,152.13,839.3,193.04,1032.34,1
106171,2022,3/4/2026,RO,ADBLUE,331.66,1619.04,372.38,1991.42,0.5
106172,2023,4/16/2026,BG,DIESEL,168.57,737.28,169.57,906.85,0.5
106173,2024,1/30/2026,SI,ADBLUE,190.76,765.34,176.03,941.37,1
106174,2025,3/1/2026,HR,ADBLUE,283.26,1289.63,296.61,1586.24,1
106175,2026,1/28/2026,PL,DIESEL,270.17,1341.9,308.64,1650.54,0.229172
106176,2027,2/28/2026,DE,DIESEL,411.82,2289,526.47,2815.47,1
106177,2028,3/14/2026,CZ,DIESEL,345.71,1440.98,331.43,1772.41,0.041835
106178,2029,3/15/2026,CH,ADBLUE,96.3,507.54,116.73,624.27,1.07103
106179,2030,2/11/2026,SK,ADBLUE,271.44,1452.86,334.16,1787.02,1
106180,2031,2/20/2026,HU,DIESEL,412.55,1965.4,452.04,2417.44,0.002536
106181,2032,2/17/2026,AT,DIESEL,338.12,1429.13,328.7,1757.83,1
106182,2033,2/14/2026,FR,ADBLUE,251.08,1280.96,294.62,1575.58,1
106183,2034,3/16/2026,BE,PETROL,173.93,1009.48,232.18,1241.66,1
106184,2035,2/5/2026,NL,ADBLUE,109.16,498.61,114.68,613.29,1
106185,2036,1/25/2026,ES,ADBLUE,145.47,763.47,175.6,939.07,1
106186,2037,1/21/2026,PT,DIESEL,66.79,346.98,79.81,426.79,1
106187,2038,1/19/2026,IT,DIESEL,156.04,731.26,168.19,899.45,1
106188,2039,2/22/2026,GR,LPG,246.82,1370.02,315.1,1685.12,1
106189,2040,3/21/2026,DK,PETROL,142.23,734.74,168.99,903.73,0.5
106191,2042,4/9/2026,NO,DIESEL,236.54,1319.84,303.56,1623.40,0.5
106192,2043,2/19/2026,FI,PETROL,184.95,742.05,170.67,912.72,1
106193,2044,3/27/2026,EE,PETROL,227.34,1250.6,287.64,1538.24,1
106194,2045,2/12/2026,LV,DIESEL,180.57,817.56,188.04,1005.60,1
106195,2046,4/14/2026,LT,LPG,273.08,1604.57,369.05,1973.62,1
106601,2452,2/22/2026,DE,LPG,281.1,1379.62,317.31,1696.93,1
106196,2047,3/7/2026,RO,ADBLUE,313.42,1386.63,318.92,1705.55,0.5
106197,2048,3/18/2026,BG,PETROL,211.02,1107.03,254.62,1361.65,0.5
106198,2049,3/1/2026,SI,ADBLUE,274.64,1153.11,265.22,1418.33,1
106199,2050,2/14/2026,HR,LPG,226.04,1001.31,230.3,1231.61,1
106200,2051,3/3/2026,PL,PETROL,339.49,1618.04,372.15,1990.19,0.221883
106201,2052,1/18/2026,DE,LPG,116.44,559.04,128.58,687.62,1
106202,2053,2/7/2026,CZ,PETROL,108.15,595.04,136.86,731.90,0.039836
106203,2054,2/25/2026,CH,ADBLUE,51.02,219.43,50.47,269.90,1.09417
106204,2055,2/10/2026,SK,LPG,77.4,416.24,95.74,511.98,1
106205,2056,3/26/2026,HU,PETROL,186.46,788.16,181.28,969.44,0.002652
106206,2057,4/10/2026,AT,DIESEL,72.47,341.61,78.57,420.18,1
106207,2058,3/23/2026,FR,PETROL,184.65,844.68,194.28,1038.96,1
106208,2059,4/12/2026,BE,LPG,287,1479.06,340.18,1819.24,1
106209,2060,3/4/2026,NL,PETROL,320.45,1510.7,347.46,1858.16,1
106211,2062,2/20/2026,PT,LPG,86.05,386.57,88.91,475.48,1
106212,2063,4/1/2026,IT,ADBLUE,278.87,1610.57,370.43,1981.00,1
106213,2064,4/7/2026,GR,DIESEL,349.97,2088.36,480.32,2568.68,1
106214,2065,3/12/2026,DK,DIESEL,173.48,754.61,173.56,928.17,0.5
106215,2066,1/20/2026,SE,DIESEL,281.44,1646.61,378.72,2025.33,0.5
106216,2067,1/19/2026,NO,DIESEL,259.17,1044.05,240.13,1284.18,0.5
106217,2068,2/25/2026,FI,PETROL,87.48,458.93,105.55,564.48,1
106218,2069,3/10/2026,EE,LPG,332.58,1493.55,343.52,1837.07,1
106219,2070,1/31/2026,LV,ADBLUE,309.95,1357.16,312.15,1669.31,1
106220,2071,2/28/2026,LT,LPG,113.55,590.74,135.87,726.61,1
106221,2072,4/3/2026,RO,LPG,217.97,1053.42,242.29,1295.71,0.5
106222,2073,2/12/2026,BG,LPG,288.62,1731.34,398.21,2129.55,0.5
106223,2074,2/10/2026,SI,LPG,389.67,2002.17,460.5,2462.67,1
106224,2075,4/15/2026,HR,PETROL,262.88,1295.12,297.88,1593.00,1
106225,2076,2/9/2026,PL,ADBLUE,226.31,1257.57,289.24,1546.81,0.237074
106226,2077,2/13/2026,DE,PETROL,400.88,2323.1,534.31,2857.41,1
106227,2078,3/30/2026,CZ,PETROL,116.07,668.68,153.8,822.48,0.03816
106228,2079,3/15/2026,CH,PETROL,142.77,820.06,188.61,1008.67,1.05124
106229,2080,3/24/2026,SK,ADBLUE,258.09,1104.83,254.11,1358.94,1
106231,2082,3/15/2026,AT,DIESEL,270.83,1451.54,333.85,1785.39,1
106232,2083,3/21/2026,FR,ADBLUE,193.61,999.22,229.82,1229.04,1
106233,2084,3/7/2026,BE,DIESEL,331.29,1531.83,352.32,1884.15,1
106234,2085,3/29/2026,NL,DIESEL,105.11,571.74,131.5,703.24,1
106235,2086,2/15/2026,ES,ADBLUE,162.09,884.26,203.38,1087.64,1
106236,2087,2/12/2026,PT,PETROL,219.34,1110.63,255.44,1366.07,1
106237,2088,1/28/2026,IT,DIESEL,222.13,1110.7,255.46,1366.16,1
106238,2089,2/28/2026,GR,ADBLUE,351.47,1555.99,357.88,1913.87,1
106239,2090,3/19/2026,DK,DIESEL,413.58,1799.69,413.93,2213.62,0.5
106240,2091,3/17/2026,SE,DIESEL,203.43,858.82,197.53,1056.35,0.5
106241,2092,2/5/2026,NO,DIESEL,332.99,1940.54,446.32,2386.86,0.5
106242,2093,3/1/2026,FI,DIESEL,213.58,1062.39,244.35,1306.74,1
106243,2094,2/9/2026,EE,LPG,122.03,681.32,156.7,838.02,1
106244,2095,2/13/2026,LV,DIESEL,69.53,375.47,86.36,461.83,1
106245,2096,4/1/2026,LT,ADBLUE,27.92,157.79,36.29,194.08,1
106246,2097,3/11/2026,RO,DIESEL,332.73,1500.51,345.12,1845.63,0.5
106247,2098,2/28/2026,BG,PETROL,331.84,1935.29,445.12,2380.41,0.5
106248,2099,4/6/2026,SI,DIESEL,184.82,996.73,229.25,1225.98,1
106249,2100,4/4/2026,HR,DIESEL,376.24,1985.16,456.59,2441.75,1
106251,2102,1/19/2026,DE,LPG,198.89,1156.76,266.05,1422.81,1
106252,2103,3/23/2026,CZ,DIESEL,147.8,805.01,185.15,990.16,0.041998
106253,2104,1/24/2026,CH,LPG,98.71,566.21,130.23,696.44,1.09077
106254,2105,3/2/2026,SK,PETROL,372.62,1733.62,398.73,2132.35,1
106255,2106,3/24/2026,HU,ADBLUE,190.34,1131.18,260.17,1391.35,0.002506
106256,2107,3/8/2026,AT,PETROL,285.02,1455.21,334.7,1789.91,1
106257,2108,3/22/2026,FR,DIESEL,376.28,1997.4,459.4,2456.80,1
106258,2109,4/1/2026,BE,DIESEL,310.69,1435.91,330.26,1766.17,1
106259,2110,3/15/2026,NL,LPG,415.7,2096.52,482.2,2578.72,1
106260,2111,2/9/2026,ES,DIESEL,358.61,2138.3,491.81,2630.11,1
106261,2112,1/18/2026,PT,DIESEL,301.93,1627.04,374.22,2001.26,1
106262,2113,2/22/2026,IT,ADBLUE,344.26,2003.22,460.74,2463.96,1
106263,2114,4/1/2026,GR,ADBLUE,154.87,834.95,192.04,1026.99,1
106264,2115,3/18/2026,DK,ADBLUE,219.69,928.07,213.46,1141.53,0.5
106265,2116,2/10/2026,SE,DIESEL,411.51,1671.06,384.34,2055.40,0.5
106266,2117,3/28/2026,NO,PETROL,303.85,1487.23,342.06,1829.29,0.5
106267,2118,1/26/2026,FI,LPG,256.25,1250.95,287.72,1538.67,1
106268,2119,3/25/2026,EE,LPG,149.58,885.42,203.65,1089.07,1
106269,2120,3/13/2026,LV,LPG,33.37,168.39,38.73,207.12,1
106271,2122,2/8/2026,RO,DIESEL,60.99,310.59,71.44,382.03,0.5
106272,2123,3/11/2026,BG,LPG,393.7,1652.55,380.09,2032.64,0.5
106273,2124,2/6/2026,SI,PETROL,400.03,2102.98,483.69,2586.67,1
106274,2125,4/1/2026,HR,LPG,300.82,1801.02,414.23,2215.25,1
106275,2126,2/6/2026,PL,DIESEL,93.32,441.6,101.57,543.17,0.235294
106276,2127,3/17/2026,DE,DIESEL,213.51,855.47,196.76,1052.23,1
106277,2128,2/21/2026,CZ,ADBLUE,40.78,195.26,44.91,240.17,0.038129
106278,2129,4/9/2026,CH,PETROL,38.19,208.29,47.91,256.20,1.083299
106279,2130,2/26/2026,SK,DIESEL,312.35,1372.61,315.7,1688.31,1
106280,2131,3/15/2026,HU,LPG,279.86,1343.73,309.06,1652.79,0.002433
106281,2132,3/5/2026,AT,DIESEL,298.97,1623.28,373.35,1996.63,1
106282,2133,4/2/2026,FR,ADBLUE,227.35,949.85,218.47,1168.32,1
106283,2134,2/24/2026,BE,PETROL,125.15,709.22,163.12,872.34,1
106284,2135,3/22/2026,NL,DIESEL,223.78,985.7,226.71,1212.41,1
106285,2136,2/21/2026,ES,PETROL,349.91,1728.37,397.53,2125.90,1
106286,2137,1/18/2026,PT,LPG,209.71,1124.64,258.67,1383.31,1
106287,2138,3/6/2026,IT,ADBLUE,89.89,490.32,112.77,603.09,1
106288,2139,1/28/2026,GR,DIESEL,82.6,419.08,96.39,515.47,1
106289,2140,2/9/2026,DK,DIESEL,297.95,1397.35,321.39,1718.74,0.5
106291,2142,2/1/2026,NO,PETROL,227.41,987.86,227.21,1215.07,0.5
106292,2143,4/4/2026,FI,ADBLUE,227.24,1332.49,306.47,1638.96,1
106293,2144,2/20/2026,EE,DIESEL,85.26,343.1,78.91,422.01,1
106294,2145,1/19/2026,LV,PETROL,319.5,1758.27,404.4,2162.67,1
106295,2146,3/27/2026,LT,DIESEL,419.36,2162.29,497.33,2659.62,1
106296,2147,3/29/2026,RO,PETROL,222.3,1099.46,252.88,1352.34,0.5
106297,2148,3/19/2026,BG,DIESEL,36.68,214.41,49.31,263.72,0.5
106298,2149,1/28/2026,SI,DIESEL,332.19,1581.33,363.71,1945.04,1
106299,2150,2/19/2026,HR,ADBLUE,56.07,243.33,55.97,299.30,1
106300,2151,1/21/2026,PL,DIESEL,81.02,433.03,99.6,532.63,0.239089
106301,2152,2/3/2026,DE,DIESEL,35.72,197.56,45.44,243.00,1
106302,2153,2/3/2026,CZ,DIESEL,376.92,1822.98,419.29,2242.27,0.038249
106303,2154,3/16/2026,CH,ADBLUE,272.14,1376.75,316.65,1693.40,1.053155
106304,2155,2/4/2026,SK,LPG,227.78,930,213.9,1143.90,1
106305,2156,1/26/2026,HU,ADBLUE,267.35,1383.79,318.27,1702.06,0.002573
106306,2157,3/21/2026,AT,LPG,176.48,897.44,206.41,1103.85,1
106307,2158,2/26/2026,FR,LPG,350.97,1697.96,390.53,2088.49,1
106308,2159,4/8/2026,BE,DIESEL,247.69,1421.58,326.96,1748.54,1
106309,2160,1/16/2026,NL,LPG,376.86,1928.66,443.59,2372.25,1
106311,2162,2/16/2026,PT,PETROL,213.93,924.13,212.55,1136.68,1
106312,2163,3/1/2026,IT,DIESEL,251.79,1127.13,259.24,1386.37,1
106313,2164,2/3/2026,GR,DIESEL,26.26,118.49,27.25,145.74,1
106314,2165,3/20/2026,DK,ADBLUE,327.65,1930.47,444.01,2374.48,0.5
106315,2166,1/31/2026,SE,DIESEL,100.36,544.83,125.31,670.14,0.5
106316,2167,1/30/2026,NO,DIESEL,235.43,1299.06,298.78,1597.84,0.5
106317,2168,1/25/2026,FI,LPG,130.3,631.33,145.21,776.54,1
106318,2169,3/20/2026,EE,PETROL,114.14,660.27,151.86,812.13,1
106319,2170,3/14/2026,LV,ADBLUE,137.09,583.63,134.23,717.86,1
106320,2171,1/26/2026,LT,DIESEL,202.9,904.13,207.95,1112.08,1
106321,2172,3/9/2026,RO,ADBLUE,31.54,137.95,31.73,169.68,0.5
106322,2173,3/3/2026,BG,PETROL,314.73,1593.1,366.41,1959.51,0.5
106323,2174,3/31/2026,SI,LPG,347.93,1721.05,395.84,2116.89,1
106324,2175,4/11/2026,HR,DIESEL,258.79,1176.28,270.54,1446.82,1
106325,2176,1/21/2026,PL,PETROL,55.66,269.75,62.04,331.79,0.235571
106326,2177,3/9/2026,DE,LPG,246.41,1341.64,308.58,1650.22,1
106327,2178,3/7/2026,CZ,DIESEL,338.24,1452.45,334.06,1786.51,0.040188
106328,2179,3/30/2026,CH,DIESEL,118.39,704.78,162.1,866.88,1.093025
106329,2180,4/13/2026,SK,ADBLUE,359.11,2118.73,487.31,2606.04,1
106331,2182,3/30/2026,AT,DIESEL,26.59,151.83,34.92,186.75,1
106332,2183,2/5/2026,FR,ADBLUE,60.36,287.61,66.15,353.76,1
106333,2184,4/7/2026,BE,DIESEL,308.71,1672.26,384.62,2056.88,1
106334,2185,2/27/2026,NL,PETROL,402.93,2129.47,489.78,2619.25,1
106335,2186,2/20/2026,ES,LPG,265.6,1428.57,328.57,1757.14,1
106336,2187,2/11/2026,PT,DIESEL,110.7,453.02,104.19,557.21,1
106337,2188,2/1/2026,IT,ADBLUE,95.8,482.45,110.96,593.41,1
106338,2189,2/26/2026,GR,DIESEL,402.2,1903.87,437.89,2341.76,1
106339,2190,3/2/2026,DK,ADBLUE,409.22,1770.94,407.32,2178.26,0.5
106340,2191,2/20/2026,SE,ADBLUE,337.39,1672.77,384.74,2057.51,0.5
106341,2192,4/12/2026,NO,LPG,95.95,570.18,131.14,701.32,0.5
106342,2193,2/18/2026,FI,PETROL,241.69,1443.33,331.97,1775.30,1
106343,2194,3/3/2026,EE,DIESEL,329.98,1540.7,354.36,1895.06,1
106344,2195,2/19/2026,LV,LPG,225.47,1009.45,232.17,1241.62,1
106345,2196,1/27/2026,LT,LPG,297.55,1200.55,276.13,1476.68,1
106346,2197,3/2/2026,RO,PETROL,391.15,1628.36,374.52,2002.88,0.5
106347,2198,3/9/2026,BG,ADBLUE,48.05,207.32,47.68,255.00,0.5
106348,2199,1/18/2026,SI,LPG,380.63,2048.31,471.11,2519.42,1
106349,2200,2/7/2026,HR,ADBLUE,392.82,2083.09,479.11,2562.20,1
106351,2202,1/22/2026,DE,ADBLUE,240.3,1023.19,235.33,1258.52,1
106352,2203,2/25/2026,CZ,DIESEL,23.46,115.09,26.47,141.56,0.041256
106353,2204,3/15/2026,CH,PETROL,323.39,1521.56,349.96,1871.52,1.06903
106354,2205,3/19/2026,SK,DIESEL,417.11,1858.68,427.5,2286.18,1
106355,2206,2/1/2026,HU,ADBLUE,393.77,1631.96,375.35,2007.31,0.002553
106356,2207,2/24/2026,AT,DIESEL,25.24,118.89,27.34,146.23,1
106357,2208,3/5/2026,FR,DIESEL,230.35,1251.97,287.95,1539.92,1
106358,2209,4/12/2026,BE,ADBLUE,71.76,334.84,77.01,411.85,1
106359,2210,2/24/2026,NL,DIESEL,382.1,1918.82,441.33,2360.15,1
106360,2211,1/31/2026,ES,DIESEL,274.3,1283.24,295.15,1578.39,1
106361,2212,2/6/2026,PT,ADBLUE,215.98,1087.37,250.1,1337.47,1
106362,2213,3/10/2026,IT,PETROL,367.4,1554.83,357.61,1912.44,1
106363,2214,3/13/2026,GR,LPG,151.14,772.29,177.63,949.92,1
106364,2215,1/24/2026,DK,LPG,207.32,919.91,211.58,1131.49,0.5
106365,2216,4/14/2026,SE,LPG,182.53,1020.3,234.67,1254.97,0.5
106366,2217,3/4/2026,NO,PETROL,284.96,1626.17,374.02,2000.19,0.5
106367,2218,3/22/2026,FI,ADBLUE,271.8,1168.46,268.75,1437.21,1
106368,2219,3/14/2026,EE,PETROL,104.84,431.63,99.27,530.90,1
106369,2220,2/22/2026,LV,DIESEL,304.17,1774.65,408.17,2182.82,1
106371,2222,3/17/2026,RO,DIESEL,122.94,536.54,123.4,659.94,0.5
106372,2223,2/27/2026,BG,LPG,237.47,1098.7,252.7,1351.40,0.5
106373,2224,3/30/2026,SI,PETROL,180.27,988.05,227.25,1215.30,1
106374,2225,3/18/2026,HR,ADBLUE,398.19,2257.02,519.11,2776.13,1
106375,2226,1/20/2026,PL,PETROL,273.3,1374.71,316.18,1690.89,0.226794
106376,2227,1/25/2026,DE,DIESEL,166.35,919.3,211.44,1130.74,1
106377,2228,3/15/2026,CZ,DIESEL,324.32,1578.39,363.03,1941.42,0.039871
106378,2229,3/11/2026,CH,ADBLUE,417.8,2076.34,477.56,2553.90,1.054215
106379,2230,4/4/2026,SK,ADBLUE,418.59,2453.59,564.33,3017.92,1
106380,2231,2/4/2026,HU,LPG,232.3,1341.74,308.6,1650.34,0.002459
106381,2232,3/1/2026,AT,ADBLUE,411.97,2064.88,474.92,2539.80,1
106382,2233,3/17/2026,FR,PETROL,204.1,1092.26,251.22,1343.48,1
106383,2234,1/31/2026,BE,ADBLUE,385.37,1634.49,375.93,2010.42,1
106384,2235,3/3/2026,NL,ADBLUE,408.71,1781.86,409.83,2191.69,1
106385,2236,3/15/2026,ES,PETROL,304.71,1387.02,319.01,1706.03,1
106386,2237,3/2/2026,PT,PETROL,178.85,923.59,212.43,1136.02,1
106387,2238,3/22/2026,IT,DIESEL,144.02,801.39,184.32,985.71,1
106388,2239,1/20/2026,GR,LPG,84.87,373.67,85.94,459.61,1
106389,2240,2/16/2026,DK,PETROL,48.04,218.29,50.21,268.50,0.5
106391,2242,2/22/2026,NO,ADBLUE,57.27,246.61,56.72,303.33,0.5
106392,2243,2/27/2026,FI,LPG,126.4,517.45,119.01,636.46,1
106393,2244,3/17/2026,EE,DIESEL,85.49,496.21,114.13,610.34,1
106394,2245,3/31/2026,LV,DIESEL,321.67,1360.03,312.81,1672.84,1
106395,2246,2/28/2026,LT,DIESEL,33.09,173.8,39.97,213.77,1
106396,2247,3/15/2026,RO,ADBLUE,212.1,1051.2,241.78,1292.98,0.5
106397,2248,1/29/2026,BG,PETROL,132.86,635.05,146.06,781.11,0.5
106398,2249,1/22/2026,SI,ADBLUE,68.24,385.1,88.57,473.67,1
106399,2250,2/16/2026,HR,DIESEL,224.22,1186.11,272.81,1458.92,1
106400,2251,3/19/2026,PL,LPG,309.96,1243.14,285.92,1529.06,0.226218
106401,2252,4/7/2026,DE,DIESEL,53.4,256.26,58.94,315.20,1
106402,2253,2/5/2026,CZ,PETROL,261.74,1376.36,316.56,1692.92,0.039672
106403,2254,1/18/2026,CH,DIESEL,139.26,770.81,177.29,948.10,1.052322
106404,2255,2/19/2026,SK,DIESEL,159.4,900.23,207.05,1107.28,1
106405,2256,1/21/2026,HU,DIESEL,356.67,1878.22,431.99,2310.21,0.002428
106406,2257,4/3/2026,AT,LPG,48.84,214.71,49.38,264.09,1
106407,2258,3/21/2026,FR,LPG,165.68,805.95,185.37,991.32,1
106408,2259,4/14/2026,BE,DIESEL,179.08,1057.9,243.32,1301.22,1
106409,2260,3/10/2026,NL,PETROL,335.51,1862.99,428.49,2291.48,1
106411,2262,4/14/2026,PT,PETROL,148.08,780.19,179.44,959.63,1
106412,2263,3/21/2026,IT,PETROL,127.15,622.06,143.07,765.13,1
106413,2264,2/13/2026,GR,DIESEL,140.15,730.17,167.94,898.11,1
106414,2265,1/21/2026,DK,ADBLUE,53.74,258.4,59.43,317.83,0.5
